domain_id	domain_name	code	evidence_name
cd545de5-0565-447b-89ef-f137d2267a70	Security / Vulnerability Management	EV-503	System Configuration Compliance Reports — Security
cd545de5-0565-447b-89ef-f137d2267a70	Security / Vulnerability Management	EV-512	Security Threat Detection Alerts — Security
cd545de5-0565-447b-89ef-f137d2267a70	Security / Vulnerability Management	EV-526	Privileged Command Execution Logs — Security
cd545de5-0565-447b-89ef-f137d2267a70	Security / Vulnerability Management	EV-550	Data Loss Prevention Configuration Records — Security
cd545de5-0565-447b-89ef-f137d2267a70	Security / Vulnerability Management	EV-556	Privileged Access Monitoring Logs — Security
cd545de5-0565-447b-89ef-f137d2267a70	Security / Vulnerability Management	EV-569	AI System Monitoring Configuration Records — Security
cd545de5-0565-447b-89ef-f137d2267a70	Security / Vulnerability Management	EV-570	AI System Performance Monitoring Reports — Security
cd545de5-0565-447b-89ef-f137d2267a70	Security / Vulnerability Management	EV-80	Endpoint Device Configuration Records — Security
cd545de5-0565-447b-89ef-f137d2267a70	Security / Vulnerability Management	EV-97	Web Application Vulnerability Scan Reports — Security
cd545de5-0565-447b-89ef-f137d2267a70	Security / Vulnerability Management	EV-98	Vulnerability Scan Configuration Records — Security
cd545de5-0565-447b-89ef-f137d2267a70	Security / Vulnerability Management	EV-SEC-PATCH	Patch compliance dashboard
cd545de5-0565-447b-89ef-f137d2267a70	Security / Vulnerability Management	EV-SEC-PENTEST	Penetration test report
cd545de5-0565-447b-89ef-f137d2267a70	Security / Vulnerability Management	EV-SEC-THREAT	Threat intelligence feeds
cd545de5-0565-447b-89ef-f137d2267a70	Security / Vulnerability Management	EV-SEC-VULN-SCAN	Vulnerability scan results
